node,pagerank_support,pagerank_oppose,pagerank_neutral,signed_positive,signed_negative,signed_attention,signed_net,signed_balance,support_rank,signed_net_rank,rank_shift_signed_minus_support,rank_shift_abs,net_support_minus_oppose_z,controversy_z,support_z,oppose_z,neutral_z,signed_attention_rank
CordeliaHenrietta,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Cordless Larry,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Core2012,2.139444624519238e-05,0.00014668682065564022,6.436935888163675e-05,3.3885752881531334e-05,2.09054452800639e-05,5.479119816159523e-05,1.2980307601467434e-05,0.2369049781168267,3013,10716,7703,7703,-0.7171889988266225,0.09836746801166579,-0.3094107654074783,0.4077782334191441,-0.2645965381223965,2719
Coredesat,0.0007779113000746117,4.896492745948385e-05,0.00011920497887731626,0.0002825653404008258,9.432910714864081e-05,0.0003768944475494666,0.00018823623325218497,0.4994401867050041,215,397,182,182,3.480426736721134,2.940353533310198,3.210390135015666,-0.270036601705468,0.3521053712858251,607
Coren,0.0002847706913525836,0.00018437085602740984,0.0002830096252154358,0.00018211954069862466,0.00010119121473720253,0.0002833107554358272,8.092832596142213e-05,0.28565214842241743,923,1269,346,346,0.24682341155689236,1.5851449904274297,0.915984200992161,0.6691607894352687,2.194313741951025,877
Coricus,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
CorleoneSerpicoMontana,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Cornerbock,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Cornucopia,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Cornucopia 2008,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Corpx,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
CorrectKnowledge,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Corruptcopper,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Cortonin,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Corvus cornix,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Corvus coronoides,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Cosmic Latte,2.4292665875744413e-05,0.000157025096261194,0.00012717473177822534,3.0709151788360046e-05,3.0102156706456846e-05,6.081130849481689e-05,6.069950819031994e-07,0.009981615211501907,2798,11048,8250,8250,-0.7754125744225366,0.1835597912662839,-0.2959263915781264,0.4794861828444103,0.4417361957734408,2606
Cosmokazi,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Coumarin,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Count Chocula,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Count Iblis,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Counter-revolutionary,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
CounterFX,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Countincr,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
CountyLemonade,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Courcelles,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Coviepresb1647,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Covington,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Cowardly Lion,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Cowcam,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Cowman109,0.0003881101956020492,0.0001393539090904119,7.729489788061833e-05,0.00024444053989106795,0.00012046725006687825,0.0003649077899579462,0.0001239732898241897,0.3397386771010753,633,798,165,165,1.0398697821229335,1.7537017309232499,1.3967857565230917,0.35691597440015815,-0.11923108804760155,626
Cprice1000,2.139444624519238e-05,0.00019902390222787834,8.758621221034756e-05,5.0759260229874805e-05,6.059039321181155e-05,0.00011134965344168635,-9.831132981936743e-06,-0.08829064732639956,3013,11179,8166,8166,-1.0802074500306078,0.46138591921565114,-0.3094107654074783,0.7707966846231294,-0.003491114687871899,2002
Cprompt,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Cptnono,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Crackthewhip775,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Craftsman2001,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Craftyminion,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Craigkbryant,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Craigy144,5.506472601990105e-05,4.896492745948385e-05,7.810703136052369e-05,4.139929810353691e-05,6.0774882821385546e-06,4.747678638567547e-05,3.532180982139836e-05,0.743980637915618,2273,2024,-249,249,0.11728154128145221,-0.4227916621294838,-0.1527550604240158,-0.270036601705468,-0.11009753092193325,2872
Cranberry,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Crash Underride,2.28835275518392e-05,0.00022976079916087059,0.00010501190213128256,3.21346727313168e-05,2.4700702242547716e-05,5.683537497386452e-05,7.433970488769085e-06,0.13079830109658924,2862,10902,8040,8040,-1.2864753718509032,0.6815101608189308,-0.30248260551598627,0.9839927663349171,0.1924847172228994,2681
Crassic,2.2145837036173818e-05,0.00013018785522273292,6.828618888132814e-05,2.4262038255964703e-05,1.4437378513965142e-05,3.869941676992984e-05,9.824659741999561e-06,0.25387100277008573,2916,10831,7915,7915,-0.5992535585188685,-0.012576069949752744,-0.3059148142343106,0.29333874428455786,-0.22054640173609494,3079
Craw-daddy,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Crawfordknights,2.139444624519238e-05,9.164614449733299e-05,6.436935888163675e-05,2.8033988024780745e-05,9.572679768176758e-06,3.760666779295751e-05,1.8461308256603987e-05,0.490905186235649,3013,10411,7398,7398,-0.335417978892498,-0.2834035519224586,-0.3094107654074783,0.026007213485019748,-0.2645965381223965,3105
CrazyChemGuy,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
CrazyDude,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
CrazyInSane,2.139444624519238e-05,0.00021445581968978095,9.688304307682177e-05,3.6555487265216394e-05,3.0915670727441684e-05,6.747115799265808e-05,5.63981653777471e-06,0.08358855406614499,3013,10942,7929,7929,-1.1872457220900725,0.5684241912751158,-0.3094107654074783,0.8778349566825941,0.10106452537330861,2501
Crazycomputers,0.00026064827136927686,7.466111183153e-05,0.00010776407681565316,0.00014916043373551142,7.464444252910406e-05,0.00022380487626461547,7.451599120640736e-05,0.33295070442658026,1006,1362,356,356,0.8955549709840782,0.7119475380122919,0.8037512544981851,-0.09180371648589314,0.22343670396090007,1142
Crazymonkey1123,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Crazynas,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Crazytales,0.00014769709491164963,0.00012553812090758106,0.00012985521971297918,0.00010171089113571347,3.004555851027257e-05,0.00013175644964598604,7.166533262544089e-05,0.5439227667260096,1564,1403,-161,161,0.017142608192105446,0.5393174803030727,0.27823004424758907,0.2610874360554836,0.47188196649033326,1799
Crazytales56297,5.388597721905785e-05,0.0004113368456435445,0.0002108982538245859,5.8373370871537547e-05,4.024945807138684e-05,9.862282894292439e-05,1.8123912800150708e-05,0.1837699546282483,2280,10432,8152,8152,-2.4016729074232814,2.085194197919018,-0.1582393547521315,2.2434335526711497,1.3833222654201414,2125
CrazytalesPublic,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Cream,2.139444624519238e-05,0.00010191367118728728,7.122381138109667e-05,2.3787096435599884e-05,7.259439154126941e-06,3.1046535589726826e-05,1.652765728147294e-05,0.5323510970719025,3013,10528,7515,7515,-0.4066352024118911,-0.2121863284030655,-0.3094107654074783,0.0972244370044128,-0.18750879944636892,3263
Creation7689,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
CreazySuit,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
CredoFromStart,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Cremepuff222,0.0003925486383927614,0.0001512797029831462,6.436935888163675e-05,0.0002623154026137324,9.8490004318483e-05,0.0003608054069322154,0.0001638253982952494,0.45405472076538833,623,510,-113,113,0.9778010278200326,1.8570714419785241,1.4174362348992784,0.43963520707924575,-0.2645965381223965,632
Cresix,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Crested Penguin,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Crestville,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Cretanforever,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Crew29,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
Cribananda,2.139444624519238e-05,4.896492745948385e-05,6.436935888163675e-05,2.1273530435603147e-05,0.0,2.1273530435603147e-05,2.1273530435603147e-05,1.0,3013,2332,-681,681,-0.0393741637020103,-0.5794473671129463,-0.3094107654074783,-0.270036601705468,-0.2645965381223965,3490
